Keyword,Searches: Feb 2014,Searches: Mar 2014,Searches: Apr 2014,Searches: May 2014,Searches: Jun 2014,Searches: Jul 2014,Searches: Aug 2014,Searches: Sep 2014,Searches: Oct 2014,Searches: Nov 2014,Searches: Dec 2014,Searches: Jan 2015,Searches: Feb 2015,Searches: Mar 2015,Searches: Apr 2015,Searches: May 2015,Searches: Jun 2015,Searches: Jul 2015,Searches: Aug 2015,Searches: Sep 2015,Searches: Oct 2015,Searches: Nov 2015,Searches: Dec 2015,Searches: Jan 2016
IMPAC MORTGAGE HOLDINGS,110,170,110,110,110,140,210,140,110,110,140,260,210,260,320,480,320,320,320,170,210,210,140,140
NMI HOLDINGS,320,320,210,210,170,170,170,210,210,170,140,210,260,260,210,210,170,210,260,170,260,260,170,260
WESTWOOD HOLDINGS GROUP,170,140,210,140,140,210,170,260,170,170,170,210,260,260,170,260,210,260,260,260,320,210,170,260
ENGILITY HOLDINGS,140,140,140,110,110,110,90,90,260,170,90,140,260,320,210,170,140,140,210,140,140,140,110,390
TEXTAINER GROUP HOLDINGS,50,70,90,90,140,170,110,90,140,90,70,110,140,170,140,110,110,170,210,140,110,260,90,140
OPPENHEIMER HOLDINGS,390,320,260,170,140,170,170,170,170,140,140,170,170,210,140,170,170,140,170,170,210,170,140,140
FIRST COMMUNITY BANCSHARES,170,170,110,140,170,110,140,110,110,90,90,70,90,90,110,50,90,170,320,210,390,480,260,480
POWERSECURE INTERNATIONAL,110,110,110,480,260,140,170,210,260,140,90,140,170,170,140,210,260,210,210,170,140,170,110,170
FUTUREFUEL,140,480,210,210,140,210,210,170,170,140,140,140,140,260,170,210,170,140,170,170,210,170,90,170
SERVICESOURCE INTERNATIONAL,110,170,140,140,110,140,170,140,140,90,110,140,110,140,140,110,110,140,110,140,110,90,70,110
REAL INDUSTRY,10,10,10,10,10,20,20,20,40,40,20,10,30,30,70,50,320,260,210,210,170,210,170,210
ALLIANCE FIBER OPTIC PRODUCTS,320,210,320,260,260,320,260,210,390,170,170,170,170,140,170,140,140,170,210,170,210,140,140,140
RAPTOR PHARMACEUTICAL,140,110,70,70,90,110,90,70,110,50,50,70,90,90,110,70,110,90,110,170,110,90,110,90
QCR HOLDINGS,210,210,260,210,210,210,210,170,260,210,140,210,210,210,260,320,210,260,170,170,170,140,140,170
OM ASSET MANAGEMENT,10,10,20,10,40,50,30,210,590,140,70,90,110,140,90,110,320,170,260,110,90,90,70,90
MULTI FINELINE ELECTRONIX,70,110,110,90,110,90,110,90,140,70,70,110,140,140,170,140,140,110,110,110,110,110,90,140
NATURAL GAS SERVICES GROUP,260,320,260,260,210,210,210,210,210,170,170,210,170,210,170,170,210,170,140,140,210,170,170,170
CASCADE BANCORP,210,210,210,320,260,320,210,140,110,90,90,140,110,140,170,140,140,170,170,90,170,170,110,110
GAIN CAPITAL HOLDINGS,90,110,90,90,70,110,90,70,140,90,40,170,70,90,70,90,90,110,110,110,90,110,70,90
FRANKLIN COVEY CO,50,90,70,90,110,90,70,70,70,70,110,90,90,90,110,70,110,70,90,110,70,90,70,110
META FINANCIAL GROUP,110,110,110,110,90,90,140,110,110,90,90,170,110,140,140,140,140,210,140,170,170,170,110,140
FRANKLIN FINANCIAL NETWORK,30,30,20,20,30,50,30,50,50,30,40,140,70,590,170,140,210,90,90,70,90,90,110,110
SPOK HOLDINGS,0,0,0,0,0,0,0,0,0,140,170,170,170,210,170,110,170,170,110,140,140,110,90,140
BEAZER HOMES USA,70,70,110,70,90,70,70,90,110,90,70,90,110,110,110,90,110,90,110,140,90,90,90,110
ALTISOURCE PORTFOLIO SOLUTIONS S A,70,50,40,50,70,90,70,90,110,110,110,260,110,110,90,70,70,90,50,50,90,50,50,70
PDVWIRELESS,0,0,0,0,0,0,0,0,0,0,0,0,0,70,90,110,170,90,110,140,140,170,170,480
LUMBER LIQUIDATORS HOLDINGS,20,20,20,20,30,70,20,30,30,10,10,40,40,390,90,90,40,40,50,20,40,20,40,20
CAPITAL CITY BANK GROUP,140,140,170,170,140,140,140,140,140,110,140,140,170,170,170,110,140,140,110,140,140,110,140,140
FIRST BUSINESS FINANCIAL SERVICES,90,170,90,170,110,140,110,90,140,140,140,140,110,140,140,140,110,170,170,110,140,110,90,140
INDEPENDENT BANK GROUP,140,140,170,170,260,210,140,90,170,90,110,140,170,140,140,110,140,170,110,140,140,110,110,140
UNITED INSURANCE HOLDINGS,90,90,90,110,70,140,70,90,90,50,70,70,110,70,110,110,110,110,140,170,170,90,70,110
FEDERAL MOGUL HOLDINGS,0,0,0,20,10,30,40,50,70,30,40,40,70,90,210,70,70,50,70,50,90,50,50,70
YORK WATER CO,110,110,110,110,110,140,110,140,110,90,110,110,110,140,110,110,140,90,110,90,110,140,170,170
GREEN BANCORP,0,0,0,0,0,0,720,260,140,90,140,210,110,110,140,210,110,140,90,110,110,70,70,140
REPUBLIC BANCORP,210,170,110,110,90,110,90,70,110,1000,210,210,210,140,110,110,90,110,110,90,90,70,70,110
SUN BANCORP,110,90,260,110,140,480,210,140,140,90,70,140,90,110,140,110,110,110,90,70,90,70,90,110
PEOPLES FINANCIAL SERVICES,110,110,140,90,70,110,140,110,110,110,110,110,90,110,140,140,140,90,110,110,90,90,110,110
SOUTHWEST BANCORP,90,110,110,90,110,110,110,110,90,90,110,140,110,90,110,140,90,110,70,110,140,90,110,170
PARKER DRILLING CO,70,50,50,40,50,90,70,50,50,50,70,70,70,70,70,70,50,40,50,50,40,30,30,30
RAIT FINANCIAL,110,90,110,110,90,110,110,110,110,70,70,110,110,110,170,90,70,110,70,70,70,70,170,140
CLEAR CHANNEL OUTDOOR HOLDINGS,70,70,50,70,50,70,70,70,90,90,110,110,90,90,70,70,90,70,70,70,70,70,50,90
PARK OHIO HOLDINGS,90,110,90,90,140,110,110,140,140,110,70,90,90,110,90,70,70,90,90,110,90,70,50,90
PARTY CITY HOLDCO,10,10,10,10,20,10,10,10,10,10,20,10,10,20,320,50,40,40,50,90,70,50,30,30
FRP HOLDINGS,0,0,0,0,0,0,30,10,10,10,90,140,110,140,90,90,70,70,50,70,70,70,90,70
INTRALINKS HOLDINGS,50,50,70,70,40,50,70,70,50,90,70,70,70,70,50,30,90,90,70,90,70,70,70,50
PLY GEM HOLDINGS,110,90,70,70,90,110,170,110,70,70,50,70,70,90,70,70,90,70,70,90,90,90,70,110
BAR HARBOR BANKSHARES,40,40,40,90,70,90,70,50,50,40,90,70,90,90,90,70,70,90,90,70,90,70,40,40
FARMER BROTHERS CO,50,70,40,50,70,70,40,50,70,50,50,70,70,50,70,70,50,50,70,50,70,50,50,50
MILACRON HOLDINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,40,40
GUARANTY BANCORP,50,70,50,50,70,70,70,50,90,90,50,70,70,90,90,90,70,90,70,50,50,70,30,50
ARTESIAN RESOURCES,70,90,70,90,50,70,70,90,70,50,50,70,50,70,110,70,70,70,70,90,90,70,40,70
PRESS GANEY HOLDINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,90,70,90,50,40,50,40,50
STRATTEC SECURITY,70,70,70,70,70,90,70,70,70,50,70,70,90,70,70,70,50,70,70,70,40,50,40,50
NUTRACEUTICAL INTERNATIONAL,40,50,50,50,50,50,70,50,30,50,50,50,70,50,40,90,90,70,40,50,40,50,30,40
PREFERRED BANK LOS ANGELES,70,90,90,70,90,70,50,90,90,70,70,90,90,70,70,90,90,90,70,70,90,90,70,50
KEYW HOLDING,390,390,260,210,170,170,90,90,90,50,40,70,90,90,70,50,70,50,50,30,30,40,20,30
STATE AUTO FINANCIAL,50,40,70,40,40,70,50,50,50,50,40,50,50,50,90,50,50,110,90,70,90,50,50,50
K2M GROUP HOLDINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,50,40,50
SIERRA BANCORP,50,50,50,30,30,110,50,70,70,70,30,50,30,40,70,30,40,50,50,30,40,30,40,140
STAAR SURGICAL CO,20,40,30,20,30,40,20,10,20,20,20,30,20,40,20,20,20,20,30,10,20,40,20,30
ALARM COM HOLDINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,90,30,40,30,70,30,20
CONNECTICUT WATER SERVICE,30,40,50,40,40,50,50,40,70,40,30,50,50,70,40,50,70,50,50,70,40,50,40,70
JAMES RIVER GROUP HOLDINGS,0,0,0,0,0,0,0,0,0,0,320,70,40,40,50,40,50,50,50,40,50,70,70,50
OLD SECOND BANCORP,90,90,110,50,70,70,50,70,70,40,50,50,70,70,70,50,70,70,50,70,30,40,40,50
LAKELAND BANCORP,40,50,50,50,70,50,70,40,90,50,20,50,30,40,40,30,70,70,90,40,70,70,70,50
FIRST CONNECTICUT BANCORP,40,50,70,20,40,30,30,70,50,30,40,40,50,40,50,40,70,70,90,40,70,30,30,30
TEJON RANCH CO,30,40,30,40,50,50,50,50,40,40,30,90,50,50,30,20,40,40,30,30,30,40,30,30
CONSOLIDATED WATER CO,50,70,20,40,50,30,40,30,20,20,30,30,30,50,70,40,30,40,30,50,50,30,30,40
FOX CHASE BANCORP,30,30,50,30,30,40,30,30,40,20,20,30,30,40,30,40,40,40,20,30,40,30,170,50
BANK OF MARIN BANCORP,20,20,30,20,20,30,20,20,20,20,20,40,30,20,20,40,30,50,20,20,30,10,20,30
EMC INSURANCE GROUP,70,20,30,40,40,40,30,40,30,30,20,30,30,40,40,30,50,40,50,70,40,20,30,40
CONSOLIDATED TOMOKA LAND,10,20,10,30,40,40,50,40,50,30,20,20,40,50,20,30,50,30,30,30,20,20,40,40
BSB BANCORP,50,30,40,50,40,40,30,40,50,50,50,40,50,50,70,50,90,30,30,20,30,20,40,20
FIRST OF LONG ISLAND,50,50,70,30,40,70,40,50,50,50,30,40,30,40,30,40,40,40,50,30,40,50,50,70
CNB FINANCIAL,30,40,20,30,40,30,30,30,40,30,20,20,30,40,20,40,40,20,40,50,30,10,70,50
ANCHOR BANCORP WISCONSIN,50,50,30,30,30,30,40,30,110,40,30,30,30,40,40,20,30,40,10,30,20,20,20,90
AMERICAN NATIONAL BANKSHARES,40,30,30,30,30,50,70,40,40,30,30,50,50,70,30,30,40,50,30,20,30,30,30,20
NATIONAL BANKSHARES,30,40,70,30,30,30,20,30,40,30,40,40,30,40,40,40,30,20,50,20,30,40,30,30
WEST BANCORP,20,20,20,20,30,20,10,40,20,30,10,30,40,50,70,30,70,20,20,10,30,10,20,20
FIDELITY SOUTHERN,20,20,30,20,30,30,20,20,30,10,20,30,20,30,50,50,40,30,20,30,40,20,10,30
MIDWESTONE FINANCIAL GROUP,10,10,20,10,10,30,20,10,30,90,50,20,20,20,40,40,40,40,40,30,20,30,10,40
MONARCH CASINO and RESORT,40,20,20,20,20,30,20,30,30,30,10,20,20,20,30,30,20,30,20,30,20,30,10,20
FAIRMOUNT SANTROL HOLDINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,50
VIRNETX HOLDING,10,30,10,20,20,10,10,70,30,20,20,10,20,10,10,40,10,10,10,10,10,10,10,30
HERITAGE COMMERCE,20,20,10,10,10,10,10,10,30,10,10,20,10,30,30,20,10,30,20,10,20,10,20,20
TERRITORIAL BANCORP,10,10,30,20,20,20,10,10,20,10,10,10,10,20,20,20,20,20,10,10,30,10,20,20
INVIVO THERAPEUTICS HOLDINGS,10,10,10,10,10,10,10,10,10,10,10,10,10,20,50,10,10,10,10,10,10,10,10,20
OXFORD IMMUNOTEC GLOBAL,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
FARMERS CAPITAL BANK,20,20,20,20,20,20,20,20,10,10,20,30,30,10,10,20,10,20,20,10,10,20,10,10
FEDERAL AGRICULTURAL MORTGAGE,20,20,20,10,10,10,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10,10
HAWAIIAN TELCOM HOLDCO,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
UNITED COMMUNITY FINANCIAL,10,20,20,10,10,10,10,10,20,20,20,10,10,20,10,10,10,10,10,10,10,10,10,10
PEAPACK GLADSTONE FINANCIAL,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,10,10,10
AMES NATIONAL,20,10,20,10,10,20,10,10,20,10,20,20,10,20,10,10,10,10,10,10,10,10,10,10
OCEANFIRST FINANCIAL,20,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20
OIL DRI OF AMERICA,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,20
AG MORTGAGE INVESTMENT,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
TRISTATE CAPITAL HOLDINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
HURCO COS,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
RETAILMENOT SERIES,,,,,,,,,,,,,,,,,,,,,,,,
FIRST NBC BANK HOLDING,,,,,,,,,,,,,,,,,,,,,,,,
UNIVEST OF PENNSYLVANIA,,,,,,,,,,,,,,,,,,,,,,,,
LENNAR CL B,,,,,,,,,,,,,,,,,,,,,,,,
PREFERRED APARTMENT COMMUNITIES RE,,,,,,,,,,,,,,,,,,,,,,,,
MULTI PACKAGING SOLUTIONS INTERNAT,,,,,,,,,,,,,,,,,,,,,,,,
ONEBEACON INSURANCE GROUP CL,,,,,,,,,,,,,,,,,,,,,,,,
ARES COMMERCIAL REAL ESTATE C,,,,,,,,,,,,,,,,,,,,,,,,
PAR PACIFIC HOLDINGS,,,,,,,,,,,,,,,,,,,,,,,,
FEDERATED NATIONALMPANY,,,,,,,,,,,,,,,,,,,,,,,,
CAESARS ACQUISITION ORD,,,,,,,,,,,,,,,,,,,,,,,,
LADENBURG THALMANN FINANCIAL SERVI,,,,,,,,,,,,,,,,,,,,,,,,
STRAIGHT PATH COMMUNICATIONS C,,,,,,,,,,,,,,,,,,,,,,,,
PETROLEUM HELICOPTERS I,,,,,,,,,,,,,,,,,,,,,,,,
CORENERGY INFRASTRUCTURE REI,,,,,,,,,,,,,,,,,,,,,,,,
NEXPOINT RESIDENTIAL TRU,,,,,,,,,,,,,,,,,,,,,,,,
EVERI HOLDINGS,,,,,,,,,,,,,,,,,,,,,,,,
BALDWIN and LYONS CL B,,,,,,,,,,,,,,,,,,,,,,,,
BLUEROCK RESIDENTIAL GROWTH C,,,,,,,,,,,,,,,,,,,,,,,,
SILICON GRAPHICS INTERNATIONAL COR,,,,,,,,,,,,,,,,,,,,,,,,
IDT CL B,,,,,,,,,,,,,,,,,,,,,,,,
OLLIES BARGAIN OUTLET HOLDINGS IN,,,,,,,,,,,,,,,,,,,,,,,,
TRECORA RESOURCES,,,,,,,,,,,,,,,,,,,,,,,,
TRC COS,,,,,,,,,,,,,,,,,,,,,,,,
HORIZON BNCP IND,,,,,,,,,,,,,,,,,,,,,,,,
ASCENT CAPITAL GROUP SERIES A,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIATED CAPITAL GROUP,,,,,,,,,,,,,,,,,,,,,,,,
BEL FUSE CL B,,,,,,,,,,,,,,,,,,,,,,,,
DYAX CVR,,,,,,,,,,,,,,,,,,,,,,,,
CALAMOS ASSET MANAGEMENT SHS,,,,,,,,,,,,,,,,,,,,,,,,
ACACIA RESEARCH ACACIA TECHN,,,,,,,,,,,,,,,,,,,,,,,,
NOODLES ORD,,,,,,,,,,,,,,,,,,,,,,,,
J ALEXANDERS HOLDINGS,,,,,,,,,,,,,,,,,,,,,,,,
